date,open,close,high,low,volume,money,change,adjclose,symbol
2021-01-12 00:00:00,5575.79,5772.24,5772.24,5575.46,109026555.0,262568370176.0,3.51,5772.24,sh000903
2021-01-13 00:00:00,5782.95,5745.52,5812.64,5700.26,126297620.0,280347484160.0,1.95,5745.52,sh000903
2021-01-14 00:00:00,5724.88,5632.09,5733.81,5618.72,122910866.0,263571611648.0,2.0,5632.09,sh000903
2021-01-15 00:00:00,5641.05,5625.71,5683.52,5566.71,133288161.0,271215534080.0,2.07,5625.71,sh000903
2021-01-18 00:00:00,5605.78,5673.28,5703.5,5580.13,106641792.0,229812363264.0,2.19,5673.28,sh000903
2021-01-19 00:00:00,5683.12,5597.02,5690.04,5574.36,103273441.0,233606852608.0,2.04,5597.02,sh000903
2021-01-20 00:00:00,5600.84,5619.18,5646.72,5582.15,82582295.0,204720087040.0,1.15,5619.18,sh000903
2021-01-21 00:00:00,5637.66,5705.34,5734.51,5632.01,91841050.0,237530726400.0,1.82,5705.34,sh000903
2021-01-22 00:00:00,5701.74,5699.63,5711.45,5653.24,84481375.0,221313597440.0,1.02,5699.63,sh000903
2021-01-25 00:00:00,5696.36,5797.22,5808.53,5678.21,86784732.0,262319751168.0,2.29,5797.22,sh000903
2021-01-26 00:00:00,5769.67,5673.78,5769.67,5668.77,77130452.0,213394055168.0,1.74,5673.78,sh000903
2021-01-27 00:00:00,5669.21,5687.83,5694.53,5620.13,71561590.0,195816669184.0,1.31,5687.83,sh000903
2021-01-28 00:00:00,5611.92,5543.81,5615.45,5523.42,78186998.0,194852859904.0,1.62,5543.81,sh000903
2021-01-29 00:00:00,5579.28,5522.78,5598.79,5464.22,83904901.0,205684760576.0,2.43,5522.78,sh000903
2021-02-01 00:00:00,5530.12,5585.41,5591.93,5514.83,72892209.0,175959928832.0,1.4,5585.41,sh000903
2021-02-02 00:00:00,5591.94,5652.83,5655.47,5575.35,72663905.0,200157728768.0,1.43,5652.83,sh000903
2021-02-03 00:00:00,5650.0,5651.45,5684.56,5623.49,75993907.0,213248372736.0,1.08,5651.45,sh000903
2021-02-04 00:00:00,5620.79,5662.89,5699.43,5606.92,79425167.0,217949032448.0,1.64,5662.89,sh000903
2021-02-05 00:00:00,5685.54,5716.01,5777.06,5680.9,87583278.0,215367278592.0,1.7,5716.01,sh000903
2021-02-08 00:00:00,5742.14,5784.37,5795.62,5704.76,72939067.0,198148259840.0,1.59,5784.37,sh000903
2021-02-09 00:00:00,5800.16,5894.43,5894.43,5763.65,74123525.0,202413043712.0,2.26,5894.43,sh000903
2021-02-10 00:00:00,5920.75,6030.54,6046.6,5920.62,80593953.0,230034112512.0,2.14,6030.54,sh000903
2021-02-18 00:00:00,6142.69,5972.14,6154.55,5948.77,100490734.0,279022383104.0,3.41,5972.14,sh000903
2021-02-19 00:00:00,5938.95,5993.8,6005.13,5879.48,100483909.0,248601075712.0,2.1,5993.8,sh000903
2021-02-22 00:00:00,5999.07,5772.14,5999.07,5772.14,132203950.0,304275439616.0,3.79,5772.14,sh000903
2021-02-23 00:00:00,5719.21,5764.09,5830.17,5719.21,99773412.0,223378935808.0,1.92,5764.09,sh000903
2021-02-24 00:00:00,5780.97,5621.4,5790.14,5557.48,94514880.0,254279057408.0,4.04,5621.4,sh000903
2021-02-25 00:00:00,5680.6,5676.26,5730.36,5637.34,102825948.0,227492151296.0,1.65,5676.26,sh000903
2021-02-26 00:00:00,5548.47,5531.53,5621.87,5519.5,94903396.0,227816390656.0,1.8,5531.53,sh000903
2021-03-01 00:00:00,5586.24,5597.68,5606.34,5534.71,75738181.0,191878406144.0,1.29,5597.68,sh000903
2021-03-02 00:00:00,5636.65,5515.21,5640.96,5468.54,80064625.0,202257371136.0,3.08,5515.21,sh000903
2021-03-03 00:00:00,5497.72,5642.67,5642.9,5489.83,85361638.0,180578054144.0,2.78,5642.67,sh000903
2021-03-04 00:00:00,5573.91,5469.99,5578.98,5440.49,87140106.0,204779819008.0,2.45,5469.99,sh000903
2021-03-05 00:00:00,5379.05,5441.14,5489.25,5348.51,86651725.0,189027434496.0,2.57,5441.14,sh000903
2021-03-08 00:00:00,5477.72,5254.46,5505.35,5254.15,96014838.0,218285076480.0,4.62,5254.46,sh000903
2021-03-09 00:00:00,5243.54,5152.0,5275.15,5104.93,101295450.0,230895992832.0,3.24,5152.0,sh000903
2021-03-10 00:00:00,5231.6,5192.27,5245.82,5174.24,70269829.0,167142920192.0,1.39,5192.27,sh000903
2021-03-11 00:00:00,5218.43,5322.45,5337.56,5214.95,81191191.0,182156013568.0,2.36,5322.45,sh000903
2021-03-12 00:00:00,5353.81,5346.92,5353.81,5289.05,87542666.0,171909230592.0,1.22,5346.92,sh000903
2021-03-15 00:00:00,5319.03,5230.46,5325.76,5183.73,86190932.0,183099633664.0,2.66,5230.46,sh000903
2021-03-16 00:00:00,5252.04,5289.43,5289.69,5217.65,64602094.0,142915899392.0,1.38,5289.43,sh000903
2021-03-17 00:00:00,5272.91,5294.93,5327.97,5225.09,64624312.0,143439347712.0,1.95,5294.93,sh000903
2021-03-18 00:00:00,5311.8,5336.51,5355.73,5308.12,57776543.0,135448276992.0,0.9,5336.51,sh000903
2021-03-19 00:00:00,5264.88,5183.7,5279.21,5155.3,73230003.0,154163089408.0,2.32,5183.7,sh000903
2021-03-22 00:00:00,5184.08,5222.14,5240.73,5168.35,69285693.0,138576330752.0,1.4,5222.14,sh000903
2021-03-23 00:00:00,5228.25,5186.82,5232.68,5139.33,63295311.0,127048040448.0,1.79,5186.82,sh000903
2021-03-24 00:00:00,5168.29,5114.28,5208.55,5103.12,63752520.0,134491123712.0,2.03,5114.28,sh000903
2021-03-25 00:00:00,5092.44,5105.14,5127.77,5065.16,57049265.0,117666619392.0,1.22,5105.14,sh000903
2021-03-26 00:00:00,5135.06,5210.2,5224.32,5132.09,63693166.0,148388794368.0,1.81,5210.2,sh000903
2021-03-29 00:00:00,5224.32,5223.48,5264.7,5181.47,68466916.0,148159946752.0,1.6,5223.48,sh000903
2021-03-30 00:00:00,5222.44,5274.59,5287.4,5206.87,60369385.0,136846983168.0,1.54,5274.59,sh000903
2021-03-31 00:00:00,5265.81,5218.57,5265.81,5184.7,65155904.0,132322308096.0,1.54,5218.57,sh000903
2021-04-01 00:00:00,5232.55,5286.64,5291.46,5227.97,49977467.0,109263994880.0,1.22,5286.64,sh000903
2021-04-02 00:00:00,5306.93,5338.86,5346.0,5289.5,57199969.0,135779799040.0,1.07,5338.86,sh000903
2021-04-06 00:00:00,5353.66,5305.26,5353.66,5287.38,47572180.0,112644743168.0,1.24,5305.26,sh000903
2021-04-07 00:00:00,5306.1,5249.84,5306.1,5216.75,63225649.0,131619794944.0,1.68,5249.84,sh000903
2021-04-08 00:00:00,5220.52,5265.06,5279.36,5205.3,51591767.0,107696533504.0,1.41,5265.06,sh000903
2021-04-09 00:00:00,5249.56,5178.59,5249.56,5165.54,52363640.0,109411450880.0,1.6,5178.59,sh000903
2021-04-12 00:00:00,5171.65,5105.1,5189.28,5088.77,65236099.0,137668898816.0,1.94,5105.1,sh000903
2021-04-13 00:00:00,5110.32,5092.64,5152.93,5076.24,61859937.0,121037799424.0,1.5,5092.64,sh000903
2021-04-14 00:00:00,5101.42,5121.85,5131.72,5083.12,59533443.0,121849085952.0,0.95,5121.85,sh000903
2021-04-15 00:00:00,5109.89,5078.32,5109.89,5028.16,52680745.0,123478745088.0,1.6,5078.32,sh000903
2021-04-16 00:00:00,5098.08,5098.58,5113.55,5048.63,48928023.0,110340165632.0,1.28,5098.58,sh000903
2021-04-19 00:00:00,5099.81,5208.88,5211.5,5069.16,67545679.0,158350221312.0,2.79,5208.88,sh000903
2021-04-20 00:00:00,5186.22,5207.69,5242.94,5177.33,52455951.0,134626177024.0,1.26,5207.69,sh000903
2021-04-21 00:00:00,5179.03,5225.17,5237.56,5176.38,51405030.0,120603189248.0,1.17,5225.17,sh000903
2021-04-22 00:00:00,5239.87,5203.7,5245.04,5183.67,52637240.0,117718786048.0,1.17,5203.7,sh000903
2021-04-23 00:00:00,5207.2,5267.63,5279.76,5204.54,55856911.0,141695623168.0,1.45,5267.63,sh000903
2021-04-26 00:00:00,5292.29,5193.71,5305.89,5188.51,69223793.0,166972522496.0,2.23,5193.71,sh000903
2021-04-27 00:00:00,5193.16,5211.3,5216.2,5162.45,53581847.0,128927088640.0,1.03,5211.3,sh000903
2021-04-28 00:00:00,5186.46,5229.93,5230.32,5175.36,52083991.0,137884893184.0,1.05,5229.93,sh000903
2021-04-29 00:00:00,5244.46,5287.43,5292.58,5228.91,62758863.0,153239101440.0,1.22,5287.43,sh000903
2021-04-30 00:00:00,5287.14,5238.64,5289.71,5210.98,74796209.0,157348737024.0,1.49,5238.64,sh000903
2021-05-06 00:00:00,5209.99,5164.69,5253.01,5150.35,71152340.0,162926665728.0,1.96,5164.69,sh000903
2021-05-07 00:00:00,5181.45,5101.72,5198.39,5099.26,74823795.0,151243345920.0,1.92,5101.72,sh000903
2021-05-10 00:00:00,5103.61,5090.12,5121.6,5050.65,66957187.0,138701619200.0,1.39,5090.12,sh000903
2021-05-11 00:00:00,5054.19,5135.22,5142.95,5037.13,57456829.0,124604682240.0,2.08,5135.22,sh000903
2021-05-12 00:00:00,5117.44,5150.61,5159.36,5109.64,52053565.0,110535630848.0,0.97,5150.61,sh000903
2021-05-13 00:00:00,5100.95,5093.66,5127.34,5070.82,54359342.0,110444519424.0,1.1,5093.66,sh000903
2021-05-14 00:00:00,5109.45,5211.87,5214.85,5079.11,71832855.0,164203491328.0,2.66,5211.87,sh000903
2021-05-17 00:00:00,5213.45,5279.72,5302.57,5213.45,66273987.0,166529736704.0,1.71,5279.72,sh000903
2021-05-18 00:00:00,5289.55,5281.94,5299.21,5251.64,50315113.0,106814459904.0,0.9,5281.94,sh000903
2021-05-19 00:00:00,5268.59,5254.08,5279.98,5239.99,50179031.0,117529223168.0,0.76,5254.08,sh000903
2021-05-20 00:00:00,5255.7,5279.0,5288.93,5238.29,56067279.0,130688745472.0,0.96,5279.0,sh000903
2021-05-21 00:00:00,5290.54,5219.86,5308.75,5210.13,50695613.0,132484136960.0,1.87,5219.86,sh000903
2021-05-24 00:00:00,5224.07,5237.28,5237.32,5174.51,54132416.0,138478047232.0,1.2,5237.28,sh000903
2021-05-25 00:00:00,5248.39,5422.71,5429.04,5247.36,88721229.0,228507426816.0,3.47,5422.71,sh000903
2021-05-26 00:00:00,5434.26,5426.55,5454.32,5411.51,69756890.0,173180657664.0,0.79,5426.55,sh000903
2021-05-27 00:00:00,5420.44,5437.36,5492.41,5387.28,60871229.0,153916379136.0,1.94,5437.36,sh000903
2021-05-28 00:00:00,5437.74,5419.15,5457.73,5382.58,68568184.0,155468881920.0,1.38,5419.15,sh000903
2021-05-31 00:00:00,5408.48,5405.03,5408.48,5351.37,57808873.0,148271271936.0,1.05,5405.03,sh000903
2021-06-01 00:00:00,5395.91,5416.53,5418.56,5345.25,59102369.0,157120184320.0,1.36,5416.53,sh000903
2021-06-02 00:00:00,5424.09,5372.1,5428.81,5347.55,59247846.0,144439279616.0,1.5,5372.1,sh000903
2021-06-03 00:00:00,5368.82,5344.49,5402.15,5341.64,60294024.0,141472530432.0,1.13,5344.49,sh000903
2021-06-04 00:00:00,5317.37,5372.73,5426.98,5311.89,64463731.0,145542942720.0,2.15,5372.73,sh000903
2021-06-07 00:00:00,5370.95,5355.82,5372.55,5321.9,55322025.0,135387377664.0,0.94,5355.82,sh000903
2021-06-08 00:00:00,5353.86,5309.25,5396.23,5278.04,56666150.0,155183104000.0,2.21,5309.25,sh000903
2021-06-09 00:00:00,5301.98,5316.57,5336.14,5294.86,53904530.0,124414504960.0,0.78,5316.57,sh000903
2021-06-10 00:00:00,5317.26,5344.73,5378.48,5307.06,64884362.0,153804894208.0,1.34,5344.73,sh000903
2021-06-11 00:00:00,5345.91,5296.73,5347.13,5282.18,85592092.0,188874469376.0,1.22,5296.73,sh000903
2021-06-15 00:00:00,5291.29,5230.95,5298.81,5197.51,69039985.0,174657212416.0,1.91,5230.95,sh000903
2021-06-16 00:00:00,5227.63,5161.49,5233.1,5156.01,60830973.0,155421044736.0,1.47,5161.49,sh000903
2021-06-17 00:00:00,5152.2,5154.58,5191.51,5136.14,55768919.0,136764710912.0,1.07,5154.58,sh000903
2021-06-18 00:00:00,5151.47,5126.9,5170.03,5091.72,72711798.0,183752425472.0,1.52,5126.9,sh000903
2021-06-21 00:00:00,5109.18,5095.7,5132.3,5070.4,63536241.0,168136503296.0,1.21,5095.7,sh000903
2021-06-22 00:00:00,5113.57,5129.65,5139.96,5094.52,63543562.0,162239496192.0,0.89,5129.65,sh000903
2021-06-23 00:00:00,5134.03,5145.15,5170.72,5117.06,58206838.0,168262377472.0,1.05,5145.15,sh000903
2021-06-24 00:00:00,5155.11,5168.38,5171.75,5119.42,54493207.0,150780776448.0,1.02,5168.38,sh000903
2021-06-25 00:00:00,5170.32,5252.36,5264.68,5166.99,67946276.0,187196674048.0,1.89,5252.36,sh000903
2021-06-28 00:00:00,5268.03,5251.24,5271.99,5226.35,58889777.0,163238612992.0,0.87,5251.24,sh000903
2021-06-29 00:00:00,5247.13,5184.54,5247.33,5175.77,56881720.0,154473279488.0,1.36,5184.54,sh000903
2021-06-30 00:00:00,5177.59,5205.36,5214.47,5174.91,45340055.0,129577689088.0,0.76,5205.36,sh000903
2021-07-01 00:00:00,5225.34,5241.25,5241.36,5172.44,57497482.0,162290511872.0,1.32,5241.25,sh000903
2021-07-02 00:00:00,5189.31,5070.22,5189.31,5063.57,64122760.0,177876328448.0,2.4,5070.22,sh000903
2021-07-05 00:00:00,5058.21,5056.54,5071.08,5021.33,58141647.0,158302908416.0,0.98,5056.54,sh000903
2021-07-06 00:00:00,5056.31,5061.16,5064.59,5006.14,59112179.0,170724331520.0,1.16,5061.16,sh000903
2021-07-07 00:00:00,5036.88,5092.37,5106.54,5031.95,53262131.0,149674442752.0,1.47,5092.37,sh000903
2021-07-08 00:00:00,5101.68,5019.89,5104.56,5007.36,67667625.0,181782425600.0,1.91,5019.89,sh000903
2021-07-09 00:00:00,4996.14,4993.44,5012.3,4948.31,59679050.0,154012667904.0,1.27,4993.44,sh000903
2021-07-12 00:00:00,5028.96,5038.34,5070.33,4983.57,77509356.0,199503085568.0,1.74,5038.34,sh000903
2021-07-13 00:00:00,5036.56,5052.57,5068.32,5025.47,63230039.0,161222766592.0,0.85,5052.57,sh000903
2021-07-14 00:00:00,5045.28,4999.17,5045.28,4986.01,76823104.0,180055531520.0,1.17,4999.17,sh000903
2021-07-15 00:00:00,4991.77,5074.15,5078.19,4985.74,71339200.0,179191988224.0,1.85,5074.15,sh000903
2021-07-16 00:00:00,5063.42,5010.98,5065.79,5006.36,61888783.0,159097602048.0,1.17,5010.98,sh000903
2021-07-19 00:00:00,5000.27,5039.59,5047.45,4957.49,60484575.0,153456005120.0,1.8,5039.59,sh000903
2021-07-20 00:00:00,5006.0,5019.5,5032.48,4990.7,49052902.0,123014537216.0,0.83,5019.5,sh000903
2021-07-21 00:00:00,5030.33,5026.13,5065.43,5016.06,61391470.0,171975458816.0,0.98,5026.13,sh000903
2021-07-22 00:00:00,5028.7,5019.75,5055.15,5012.01,67007043.0,189304090624.0,0.86,5019.75,sh000903
2021-07-23 00:00:00,5011.48,4954.77,5011.48,4947.13,75802552.0,193480593408.0,1.28,4954.77,sh000903
2021-07-26 00:00:00,4926.47,4762.99,4926.47,4715.64,88492636.0,237445685248.0,4.26,4762.99,sh000903
2021-07-27 00:00:00,4760.03,4592.43,4768.32,4585.6,90653222.0,233162579968.0,3.84,4592.43,sh000903
2021-07-28 00:00:00,4562.82,4622.34,4640.56,4536.5,78647798.0,195556827136.0,2.27,4622.34,sh000903
2021-07-29 00:00:00,4698.48,4662.92,4702.1,4637.13,67272788.0,186291884032.0,1.41,4662.92,sh000903
2021-07-30 00:00:00,4634.28,4593.64,4634.28,4559.22,65521966.0,187468328960.0,1.61,4593.64,sh000903
2021-08-02 00:00:00,4566.32,4723.45,4729.54,4526.25,88902170.0,244569776128.0,4.43,4723.45,sh000903
2021-08-03 00:00:00,4701.26,4754.87,4760.6,4685.74,70472481.0,204038840320.0,1.58,4754.87,sh000903
2021-08-04 00:00:00,4749.17,4761.81,4768.91,4727.23,60727875.0,186164682752.0,0.88,4761.81,sh000903
2021-08-05 00:00:00,4726.55,4733.05,4792.13,4703.99,60411328.0,177455800320.0,1.85,4733.05,sh000903
2021-08-06 00:00:00,4717.67,4701.65,4717.81,4680.72,52923236.0,153276346368.0,0.78,4701.65,sh000903
2021-08-09 00:00:00,4673.15,4779.75,4805.0,4669.99,73159795.0,190885285888.0,2.87,4779.75,sh000903
2021-08-10 00:00:00,4774.08,4858.14,4858.27,4725.86,62098767.0,188547883008.0,2.77,4858.14,sh000903
2021-08-11 00:00:00,4851.8,4826.03,4879.68,4820.86,71827354.0,168156553216.0,1.21,4826.03,sh000903
2021-08-12 00:00:00,4810.91,4776.09,4826.61,4771.85,57790487.0,156077195264.0,1.13,4776.09,sh000903
2021-08-13 00:00:00,4759.76,4762.26,4792.89,4735.66,53993800.0,139313393664.0,1.2,4762.26,sh000903
2021-08-16 00:00:00,4756.28,4772.41,4800.34,4747.78,58006561.0,143856771072.0,1.1,4772.41,sh000903
2021-08-17 00:00:00,4765.79,4669.78,4794.54,4658.7,70425027.0,170375028736.0,2.85,4669.78,sh000903
2021-08-18 00:00:00,4667.39,4726.65,4746.5,4641.11,79562130.0,184446504960.0,2.26,4726.65,sh000903
2021-08-19 00:00:00,4716.36,4663.64,4722.56,4641.66,78177910.0,176556011520.0,1.71,4663.64,sh000903
2021-08-20 00:00:00,4607.08,4556.65,4620.69,4515.78,68886016.0,186978746368.0,2.25,4556.65,sh000903
2021-08-23 00:00:00,4558.56,4594.73,4606.61,4548.14,58473464.0,163307687936.0,1.28,4594.73,sh000903
2021-08-24 00:00:00,4605.39,4649.51,4666.94,4603.66,68673610.0,181827907584.0,1.38,4649.51,sh000903
2021-08-25 00:00:00,4654.42,4656.84,4673.9,4633.15,67178586.0,165914083328.0,0.88,4656.84,sh000903
2021-08-26 00:00:00,4654.25,4551.79,4654.25,4550.6,66911660.0,152858087424.0,2.23,4551.79,sh000903
2021-08-27 00:00:00,4545.65,4581.99,4622.92,4544.82,65731366.0,155322462208.0,1.72,4581.99,sh000903
2021-08-30 00:00:00,4603.27,4552.31,4604.96,4523.18,87775060.0,213934518272.0,1.78,4552.31,sh000903
2021-08-31 00:00:00,4547.18,4543.54,4574.78,4485.86,99662963.0,210765791232.0,1.95,4543.54,sh000903
2021-09-01 00:00:00,4537.02,4647.37,4681.72,4504.17,138208220.0,274333233152.0,3.91,4647.37,sh000903
2021-09-02 00:00:00,4649.89,4643.94,4675.04,4615.02,104976973.0,210726400000.0,1.29,4643.94,sh000903
2021-09-03 00:00:00,4649.79,4644.11,4676.12,4594.04,106472100.0,210675269632.0,1.77,4644.11,sh000903
2021-09-06 00:00:00,4639.58,4721.73,4739.13,4635.92,100462285.0,224208396288.0,2.22,4721.73,sh000903
2021-09-07 00:00:00,4719.96,4766.86,4783.68,4693.37,103162926.0,190585761792.0,1.91,4766.86,sh000903
2021-09-08 00:00:00,4758.42,4733.97,4783.98,4719.7,102474345.0,185392078848.0,1.35,4733.97,sh000903
2021-09-09 00:00:00,4714.8,4730.15,4730.56,4698.02,105808996.0,168942399488.0,0.69,4730.15,sh000903
2021-09-10 00:00:00,4728.39,4786.55,4816.87,4725.02,121635494.0,211298422784.0,1.94,4786.55,sh000903
2021-09-13 00:00:00,4777.8,4771.53,4808.65,4743.52,102741714.0,189190512640.0,1.36,4771.53,sh000903
2021-09-14 00:00:00,4774.07,4693.48,4785.92,4685.43,108152212.0,192941625344.0,2.11,4693.48,sh000903
2021-09-15 00:00:00,4678.6,4632.37,4678.6,4608.22,80217080.0,160512176128.0,1.5,4632.37,sh000903
2021-09-16 00:00:00,4629.82,4608.18,4646.81,4590.2,91077466.0,173838409728.0,1.22,4608.18,sh000903
2021-09-17 00:00:00,4597.1,4661.19,4661.33,4590.11,80290191.0,161591836672.0,1.55,4661.19,sh000903
2021-09-22 00:00:00,4572.54,4606.72,4616.14,4566.64,85686098.0,144260907008.0,1.06,4606.72,sh000903
2021-09-23 00:00:00,4627.02,4619.62,4661.03,4602.14,86207078.0,153701007360.0,1.28,4619.62,sh000903
2021-09-24 00:00:00,4609.51,4634.16,4677.22,4607.99,79107231.0,164969349120.0,1.5,4634.16,sh000903
2021-09-27 00:00:00,4661.28,4716.42,4750.32,4661.28,90112655.0,216338997248.0,1.92,4716.42,sh000903
2021-09-28 00:00:00,4711.14,4730.24,4747.99,4681.62,77160573.0,159878721536.0,1.41,4730.24,sh000903
2021-09-29 00:00:00,4697.47,4715.59,4745.72,4660.07,82400822.0,158143377408.0,1.81,4715.59,sh000903
2021-09-30 00:00:00,4719.9,4730.05,4745.08,4714.07,61091144.0,140091256832.0,0.66,4730.05,sh000903
2021-10-08 00:00:00,4780.8,4825.59,4838.49,4761.21,80840317.0,187827863552.0,1.63,4825.59,sh000903
2021-10-11 00:00:00,4840.15,4840.89,4903.09,4838.33,75926610.0,167155773440.0,1.34,4840.89,sh000903
2021-10-12 00:00:00,4824.33,4811.92,4844.5,4772.21,73674235.0,148302843904.0,1.49,4811.92,sh000903
2021-10-13 00:00:00,4806.1,4863.96,4884.38,4795.17,59103557.0,148205940736.0,1.85,4863.96,sh000903
2021-10-14 00:00:00,4860.68,4827.06,4879.68,4818.24,48502062.0,117984604160.0,1.26,4827.06,sh000903
2021-10-15 00:00:00,4807.79,4843.24,4851.13,4797.37,64173737.0,146561503232.0,1.11,4843.24,sh000903
2021-10-18 00:00:00,4830.97,4757.94,4830.97,4734.19,62523953.0,155267641344.0,2.0,4757.94,sh000903
2021-10-19 00:00:00,4750.06,4807.55,4818.12,4750.05,58388529.0,140148047872.0,1.43,4807.55,sh000903
2021-10-20 00:00:00,4821.2,4795.05,4841.46,4781.88,57042678.0,132021547008.0,1.24,4795.05,sh000903
2021-10-21 00:00:00,4798.85,4828.04,4842.71,4791.41,64972027.0,137652387840.0,1.07,4828.04,sh000903
2021-10-22 00:00:00,4840.99,4876.85,4903.97,4834.15,60743828.0,144195510272.0,1.45,4876.85,sh000903
2021-10-25 00:00:00,4852.57,4869.75,4873.15,4830.63,59106660.0,145960759296.0,0.87,4869.75,sh000903
2021-10-26 00:00:00,4867.01,4839.49,4887.79,4832.93,54179868.0,132423053312.0,1.13,4839.49,sh000903
2021-10-27 00:00:00,4821.35,4767.84,4821.35,4753.42,60593536.0,140238647296.0,1.4,4767.84,sh000903
2021-10-28 00:00:00,4750.52,4747.06,4769.68,4732.58,61272443.0,141082501120.0,0.78,4747.06,sh000903
2021-10-29 00:00:00,4748.5,4785.49,4785.49,4742.28,68190999.0,177066573824.0,0.91,4785.49,sh000903
2021-11-01 00:00:00,4742.17,4766.19,4780.64,4716.66,74671529.0,183484551168.0,1.34,4766.19,sh000903
2021-11-02 00:00:00,4758.58,4703.06,4783.78,4663.42,84504965.0,187905478656.0,2.53,4703.06,sh000903
2021-11-03 00:00:00,4696.87,4674.34,4718.07,4664.53,61018762.0,139028348928.0,1.14,4674.34,sh000903
2021-11-04 00:00:00,4695.2,4720.78,4730.44,4688.47,56726461.0,148405227520.0,0.9,4720.78,sh000903
2021-11-05 00:00:00,4708.41,4703.05,4743.74,4694.85,55430426.0,134082625536.0,1.04,4703.05,sh000903
2021-11-08 00:00:00,4699.64,4697.69,4719.89,4680.95,51224648.0,121367031808.0,0.83,4697.69,sh000903
2021-11-09 00:00:00,4706.29,4682.99,4719.62,4662.52,48321779.0,112945991680.0,1.22,4682.99,sh000903
2021-11-10 00:00:00,4670.07,4653.01,4671.73,4593.2,59496292.0,140755382272.0,1.68,4653.01,sh000903
2021-11-11 00:00:00,4649.48,4741.91,4742.09,4642.37,75154885.0,158209884160.0,2.14,4741.91,sh000903
2021-11-12 00:00:00,4750.15,4722.25,4753.97,4711.99,53462822.0,118932156416.0,0.89,4722.25,sh000903
2021-11-15 00:00:00,4732.94,4730.72,4747.64,4711.28,47408804.0,112986238976.0,0.77,4730.72,sh000903
2021-11-16 00:00:00,4733.39,4741.72,4767.75,4731.22,49382807.0,123049881600.0,0.77,4741.72,sh000903
2021-11-17 00:00:00,4738.48,4728.31,4749.52,4715.98,41670505.0,100820357120.0,0.71,4728.31,sh000903
2021-11-18 00:00:00,4713.59,4677.91,4713.59,4672.61,41719716.0,93831360512.0,0.87,4677.91,sh000903
2021-11-19 00:00:00,4670.83,4731.65,4738.44,4669.84,50984387.0,118429523968.0,1.47,4731.65,sh000903
2021-11-22 00:00:00,4737.39,4731.73,4752.74,4725.45,52491965.0,133990707200.0,0.58,4731.73,sh000903
2021-11-23 00:00:00,4723.58,4738.3,4756.62,4717.57,54576371.0,127727669248.0,0.83,4738.3,sh000903
2021-11-24 00:00:00,4743.76,4756.4,4774.8,4729.31,47626386.0,131089051648.0,0.96,4756.4,sh000903
2021-11-25 00:00:00,4759.2,4734.72,4764.04,4727.52,42109065.0,115360694272.0,0.77,4734.72,sh000903
2021-11-26 00:00:00,4726.58,4690.84,4726.63,4680.86,44049349.0,105644912640.0,0.97,4690.84,sh000903
2021-11-29 00:00:00,4657.24,4678.9,4687.49,4652.02,49060685.0,118513631232.0,0.76,4678.9,sh000903
2021-11-30 00:00:00,4679.68,4645.25,4692.93,4629.38,47525716.0,109178077184.0,1.36,4645.25,sh000903
2021-12-01 00:00:00,4649.07,4663.84,4665.1,4639.21,45702431.0,104950038528.0,0.56,4663.84,sh000903
2021-12-02 00:00:00,4656.84,4678.33,4688.41,4643.21,55691026.0,116010545152.0,0.97,4678.33,sh000903
2021-12-03 00:00:00,4678.95,4723.63,4723.63,4674.77,53640169.0,139685453824.0,1.04,4723.63,sh000903
2021-12-06 00:00:00,4735.61,4733.9,4778.25,4729.66,71683087.0,160780554240.0,1.03,4733.9,sh000903
2021-12-07 00:00:00,4770.95,4774.66,4784.4,4751.5,72170537.0,162336018432.0,0.69,4774.66,sh000903
2021-12-08 00:00:00,4786.06,4844.25,4845.45,4758.72,62352212.0,159952375808.0,1.82,4844.25,sh000903
2021-12-09 00:00:00,4851.09,4931.76,4975.3,4848.92,96332718.0,216112738304.0,2.61,4931.76,sh000903
2021-12-10 00:00:00,4899.62,4914.5,4917.77,4890.83,82222147.0,161932738560.0,0.55,4914.5,sh000903
2021-12-13 00:00:00,4955.52,4945.97,5016.28,4943.59,96722898.0,233692487680.0,1.48,4945.97,sh000903
2021-12-14 00:00:00,4929.02,4914.79,4940.63,4903.61,70174374.0,162198122496.0,0.75,4914.79,sh000903
2021-12-15 00:00:00,4900.93,4871.64,4928.79,4870.91,58639652.0,139843833856.0,1.18,4871.64,sh000903
2021-12-16 00:00:00,4871.38,4893.75,4893.75,4849.01,56618944.0,146099249152.0,0.92,4893.75,sh000903
2021-12-17 00:00:00,4877.69,4817.77,4880.74,4815.04,59420598.0,153972867072.0,1.34,4817.77,sh000903
2021-12-20 00:00:00,4801.45,4761.68,4837.77,4751.33,60047401.0,150664200192.0,1.79,4761.68,sh000903
2021-12-21 00:00:00,4756.45,4788.96,4796.23,4752.59,53944932.0,127885062144.0,0.92,4788.96,sh000903
2021-12-22 00:00:00,4800.14,4785.6,4813.76,4772.97,49505510.0,117887545344.0,0.85,4785.6,sh000903
2021-12-23 00:00:00,4796.25,4825.84,4825.84,4772.32,52920960.0,126850949120.0,1.12,4825.84,sh000903
2021-12-24 00:00:00,4829.91,4805.85,4843.84,4787.35,55382451.0,151552606208.0,1.17,4805.85,sh000903
